state,district,migration_pressure_score,migration_pressure_category,score_climate,score_agriculture,score_poverty,score_demographics,rainfall_cv,drought_freq,flood_freq,yield_cv,production_std,mpi,headcount_ratio,marginal_worker_rate,worker_ratio,rainfall_cv_imp,drought_freq_imp,flood_freq_imp,yield_cv_imp,production_std_imp,mpi_imp,headcount_ratio_imp,marginal_worker_rate_imp,worker_ratio_imp
MAHARASHTRA,Wardha,0.172628,Low,0.259470024,0.000875544,0.135723309,0.317756934,0.20375287,0.083333333,0.166666667,1.194653719,262880.9746,0.04707006,11.971769,0.060434787,0.467594678,0.20375287,0.083333333,0.166666667,1.194653719,262880.9746,0.04707006,11.971769,0.060434787,0.467594678
HARYANA,Sirsa,0.243011,Low,0.40038717,0.001715598,0.143034746,0.444584192,0.29374223,0.166666667,0.166666667,2.299556476,464257.2898,0.05012823,12.507376,0.079396907,0.387590537,0.29374223,0.166666667,0.166666667,2.299556476,464257.2898,0.05012823,12.507376,0.079396907,0.387590537
MADHYA PRADESH,Katni,0.337993,High,0.363691486,0.001619473,0.508652764,0.554218617,0.41003527,0.166666667,0.083333333,2.244421033,392300.4306,0.18516637,42.687801,0.17625588,0.420941425,0.41003527,0.166666667,0.083333333,2.244421033,392300.4306,0.18516637,42.687801,0.17625588,0.420941425
ODISHA,Anugul,0.286183,Medium,0.32387013,0.000260856,0.364325753,0.544545414,,,,0.433121043,83316.65768,0.12930695,31.258943,0.164052092,0.41333908,0.174164885,0.166666667,0.166666667,0.433121043,83316.65768,0.12930695,31.258943,0.164052092,0.41333908
TAMIL NADU,Thiruvarur,0.303034,Medium,0.319664138,0.337568017,0.16912163,0.429861109,,,,502.7750869,40676478.43,0.05584699,15.404323,0.101040357,0.42725447,0.29782149,0.083333333,0.166666667,502.7750869,40676478.43,0.05584699,15.404323,0.101040357,0.42725447
MADHYA PRADESH,Damoh,0.348301,High,0.366463811,0.00104602,0.599236977,0.46645053,0.240728349,0.166666667,0.166666667,1.457224053,277438.2868,0.21918839,50.057833,0.146020587,0.454505904,0.240728349,0.166666667,0.166666667,1.457224053,277438.2868,0.21918839,50.057833,0.146020587,0.454505904
KARNATAKA,Chikkaballapura,0.245433,Low,0.3584717,0.037695516,0.26128295,0.301489675,,,,,,0.08946068,23.092666,0.083031366,0.509741025,0.228238642,0.166666667,0.166666667,54.03109073,6065084.374,0.08946068,23.092666,0.083031366,0.509741025
ASSAM,Kamrup Metropolitan,0.231482,Low,0.33189086,0.058801206,0.154759545,0.412865777,,,,,,0.05610175,13.163249,0.06202699,0.39151218,0.186699316,0.166666667,0.166666667,95.13405505,1970155.324,0.05610175,13.163249,0.06202699,0.39151218
TAMIL NADU,Theni,0.343679,High,0.603592112,0.280049135,0.074941413,0.291161845,0.567891811,0.083333333,0.25,256.2657845,144107441.8,0.02571685,6.74633,0.049001564,0.474871559,0.567891811,0.083333333,0.25,256.2657845,144107441.8,0.02571685,6.74633,0.049001564,0.474871559
MADHYA PRADESH,Guna,0.347701,High,0.354861322,0.001273598,0.598834111,0.489815839,0.179186663,0.083333333,0.25,1.811101433,294567.9538,0.2217917,49.502038,0.129861887,0.41473147,0.179186663,0.083333333,0.25,1.811101433,294567.9538,0.2217917,49.502038,0.129861887,0.41473147
MADHYA PRADESH,Hoshangabad,0.285814,Medium,0.389571872,0.001524639,0.314383679,0.46991491,0.276840574,0.166666667,0.166666667,1.856718702,549982.6633,0.11223056,26.876416,0.09379627,0.385130704,0.276840574,0.166666667,0.166666667,1.856718702,549982.6633,0.11223056,26.876416,0.09379627,0.385130704
JAMMU & KASHMIR,Srinagar,0.231107,Low,0.430075716,0.000410871,0.028739217,0.488619383,0.2099086,0.25,0.166666667,0.781950732,15325.15139,0.0101006,2.657546,0.06196572,0.329219318,0.2099086,0.25,0.166666667,0.781950732,15325.15139,0.0101006,2.657546,0.06196572,0.329219318
ASSAM,Karimganj,0.381993,High,0.400578448,0.058834757,0.589528756,0.531329667,0.29404115,0.166666667,0.166666667,95.13405505,2008473.71,0.223364,47.78283,0.086091158,0.324876331,0.29404115,0.166666667,0.166666667,95.13405505,2008473.71,0.223364,47.78283,0.086091158,0.324876331
RAJASTHAN,Baran,0.238541,Low,0.153895956,0.001401251,0.444698828,0.487681476,0.212405909,0.083333333,0.083333333,1.889690001,386441.1185,0.16116302,37.481257,0.157675086,0.451916369,0.212405909,0.083333333,0.083333333,1.889690001,386441.1185,0.16116302,37.481257,0.157675086,0.451916369
UTTAR PRADESH,Lalitpur,0.287681,Medium,0.255164537,0.000457835,0.506570751,0.477442819,0.197024451,0.083333333,0.166666667,0.565251014,217633.8,0.18083979,43.191418,0.119776488,0.412045102,0.197024451,0.083333333,0.166666667,0.565251014,217633.8,0.18083979,43.191418,0.119776488,0.412045102
ODISHA,Nabarangapur,0.404612,High,0.32387013,0.000558272,0.801084282,0.605648454,,,,,,0.30831197,63.952649,0.271749119,0.500354643,0.174164885,0.166666667,0.166666667,0.934800047,78805.29625,0.30831197,63.952649,0.271749119,0.500354643
HARYANA,Yamunanagar,0.227297,Low,0.387205317,0.002308819,0.084484803,0.467179593,,,,2.899751644,729992.7083,0.02866161,7.644229,0.041351337,0.320566132,0.27314223,0.166666667,0.166666667,2.899751644,729992.7083,0.02866161,7.644229,0.041351337,0.320566132
CHHATTISGARH,Korba,0.314557,High,0.36051098,0.000247446,0.461005961,0.487095398,0.231425536,0.166666667,0.166666667,0.482660208,34014.46873,0.16570794,39.107976,0.141609759,0.431931645,0.231425536,0.166666667,0.166666667,0.482660208,34014.46873,0.16570794,39.107976,0.141609759,0.431931645
RAJASTHAN,Dhaulpur,0.353863,High,0.428099387,0.00080761,0.497507039,0.529660738,,,,,,0.18099765,41.777661,0.170403874,0.433655252,0.33704962,0.166666667,0.166666667,1.097134163,252199.1407,0.18099765,41.777661,0.170403874,0.433655252
HARYANA,Panipat,0.180943,Low,0.258902925,0.002423139,0.076160077,0.471204811,0.24627648,0.166666667,0.083333333,3.793293594,247523.773,0.02758678,6.577345,0.060809482,0.342048568,0.24627648,0.166666667,0.083333333,3.793293594,247523.773,0.02758678,6.577345,0.060809482,0.342048568
MAHARASHTRA,Bhandara,0.198454,Low,0.287973675,0.000825985,0.135099247,0.424547712,0.248297077,0.083333333,0.166666667,1.245563037,171352.2273,0.04606593,12.067145,0.152846624,0.497615664,0.248297077,0.083333333,0.166666667,1.245563037,171352.2273,0.04606593,12.067145,0.152846624,0.497615664
KERALA,Pathanamthitta,0.280914,Medium,0.489913469,0.111111051,0.012934649,0.522884455,0.129780931,0.25,0.25,162.6696322,15378539.98,0.00498158,1.216559,0.083126777,0.328035797,0.129780931,0.25,0.25,162.6696322,15378539.98,0.00498158,1.216559,0.083126777,0.328035797
MAHARASHTRA,Washim,0.272871,Medium,0.43804924,0.001193116,0.296605833,0.300695461,0.309188952,0.083333333,0.25,1.880282528,155187.2302,0.10230691,26.046414,0.055996692,0.475953089,0.309188952,0.083333333,0.25,1.880282528,155187.2302,0.10230691,26.046414,0.055996692,0.475953089
ODISHA,Dhenkanal,0.234847,Low,0.119104722,0.000391152,0.439554739,0.554493291,0.158035753,0.083333333,0.083333333,0.659172172,77039.58418,0.15736022,37.417928,0.132623693,0.365131609,0.158035753,0.083333333,0.083333333,0.659172172,77039.58418,0.15736022,37.417928,0.132623693,0.365131609
MADHYA PRADESH,Singrauli,0.38152,High,0.377828003,0.001208415,0.710256348,0.476094911,0.215077946,0.083333333,0.25,1.71933325,283082.5382,0.26996569,57.366451,0.128192702,0.423873754,0.215077946,0.083333333,0.25,1.71933325,283082.5382,0.26996569,57.366451,0.128192702,0.423873754
KARNATAKA,Udupi,0.246706,Low,0.319145576,0.206461066,0.133490011,0.333448883,0.123371722,0.083333333,0.25,208.6026526,92763526.53,0.04654101,11.731255,0.045691169,0.43592492,0.123371722,0.083333333,0.25,208.6026526,92763526.53,0.04654101,11.731255,0.045691169,0.43592492
MAHARASHTRA,Hingoli,0.261751,Medium,0.367143396,0.000879476,0.365969349,0.276926861,0.198380527,0.083333333,0.25,1.029653942,380572.4964,0.12830902,31.699352,0.046554748,0.483445379,0.198380527,0.083333333,0.25,1.029653942,380572.4964,0.12830902,31.699352,0.046554748,0.483445379
KARNATAKA,Yadgir,0.278851,Medium,0.209145123,0.014636052,0.585151484,0.371356842,0.168517254,0.166666667,0.083333333,23.67696137,554173.0026,0.21354785,48.978323,0.094062614,0.46641363,0.168517254,0.166666667,0.083333333,23.67696137,554173.0026,0.21354785,48.978323,0.094062614,0.46641363
RAJASTHAN,Rajsamand,0.321511,High,0.432245712,0.000620231,0.400718013,0.46593724,0.343529307,0.166666667,0.166666667,1.021801916,89878.92856,0.14584706,33.674602,0.162759371,0.476251451,0.343529307,0.166666667,0.166666667,1.021801916,89878.92856,0.14584706,33.674602,0.162759371,0.476251451
ASSAM,Sivasagar,0.29838,Medium,0.33189086,0.054502574,0.371795852,0.504292428,,,,88.64706745,1511261.38,0.1401463,30.341367,0.144882499,0.421977325,0.186699316,0.166666667,0.166666667,88.64706745,1511261.38,0.1401463,30.341367,0.144882499,0.421977325
JHARKHAND,Sahibganj,0.343524,High,0.225656349,0.000910655,0.756915182,0.500588189,0.324549782,0.083333333,0.083333333,,,0.29379477,59.965588,0.145693384,0.426052546,0.324549782,0.083333333,0.083333333,1.549568488,59483.7824,0.29379477,59.965588,0.145693384,0.426052546
KARNATAKA,Chikmagalur,0.241859,Low,0.3584717,0.134958317,0.147863227,0.304593351,,,,54.03109073,117147918.4,0.05085613,13.106349,0.07517393,0.497182241,0.228238642,0.166666667,0.166666667,54.03109073,117147918.4,0.05085613,13.106349,0.07517393,0.497182241
ODISHA,Jagatsinghapur,0.237836,Low,0.32387013,0.000723006,0.187662501,0.515901825,,,,1.24470531,54330.11835,0.06382406,16.720414,0.099808175,0.355021368,0.174164885,0.166666667,0.166666667,1.24470531,54330.11835,0.06382406,16.720414,0.099808175,0.355021368
HARYANA,Ambala,0.268188,Medium,0.540041002,0.00194165,0.036243508,0.464181833,0.338347494,0.166666667,0.25,2.912519281,301893.4718,0.0124348,3.360056,0.046673461,0.329808127,0.338347494,0.166666667,0.25,2.912519281,301893.4718,0.0124348,3.360056,0.046673461,0.329808127
MADHYA PRADESH,Sidhi,0.389139,High,0.380834356,0.001065839,0.691799836,0.55086806,0.219776137,0.083333333,0.25,1.657531074,162648.5426,0.25506239,57.378317,0.165281762,0.409712937,0.219776137,0.083333333,0.25,1.657531074,162648.5426,0.25506239,57.378317,0.165281762,0.409712937
BIHAR,Jehanabad,0.364865,High,0.400161914,0.001084504,0.565315354,0.554725549,,,,1.817045396,74527.7687,0.21430315,45.806473,0.101027892,0.324690108,0.29339021,0.166666667,0.166666667,1.817045396,74527.7687,0.21430315,45.806473,0.101027892,0.324690108
PUNJAB,Tarn Taran,0.248964,Low,0.42949015,0.002313857,0.111124093,0.468552957,0.295813196,0.083333333,0.25,3.766950129,140787.2703,0.04001758,9.555181,0.057512011,0.340025741,0.295813196,0.083333333,0.25,3.766950129,140787.2703,0.04001758,9.555181,0.057512011,0.340025741
UTTAR PRADESH,Shrawasti,0.4698,High,0.387458851,0.000897432,0.981404444,0.590759309,,,,,,0.39313896,75.376641,0.153032905,0.361346959,0.273538441,0.166666667,0.166666667,1.168299435,305959.9155,0.39313896,75.376641,0.153032905,0.361346959
RAJASTHAN,Bundi,0.270544,Medium,0.268956981,0.000794621,0.436548063,0.447156449,0.261988501,0.166666667,0.083333333,1.110114068,228459.7815,0.16069049,36.326574,0.148546322,0.473569321,0.261988501,0.166666667,0.083333333,1.110114068,228459.7815,0.16069049,36.326574,0.148546322,0.473569321
KERALA,Idukki,0.239621,Low,0.451091386,0.08480303,0.022029618,0.366869575,0.372980468,0.166666667,0.166666667,120.9871975,13929498.37,0.00767916,2.092928,0.090548561,0.465622278,0.372980468,0.166666667,0.166666667,120.9871975,13929498.37,0.00767916,2.092928,0.090548561,0.465622278
UTTAR PRADESH,Hamirpur,0.316204,High,0.387458851,0.000499724,0.410181945,0.519484611,,,,0.76407802,129065.1228,0.1457131,35.144924,0.138804747,0.401757698,0.273538441,0.166666667,0.166666667,0.76407802,129065.1228,0.1457131,35.144924,0.138804747,0.401757698
ASSAM,Jorhat,0.266353,Medium,0.285147478,0.111271722,0.276103804,0.464716478,0.157060735,0.25,0.083333333,181.3677812,2733798.382,0.09893894,23.555781,0.146470241,0.456502871,0.157060735,0.25,0.083333333,181.3677812,2733798.382,0.09893894,23.555781,0.146470241,0.456502871
MADHYA PRADESH,Narsimhapur,0.286185,Medium,0.367713282,0.001132312,0.370543742,0.430442091,,,,,,0.13267221,31.569303,0.109552193,0.437620781,0.242680966,0.166666667,0.166666667,1.543149613,317039.7652,0.13267221,31.569303,0.109552193,0.437620781
HARYANA,Mewat,0.402242,High,0.364793757,0.001735272,0.74168462,0.591394392,0.238118466,0.166666667,0.166666667,2.806841957,138692.468,0.2911391,58.144522,0.078756003,0.26620201,0.238118466,0.166666667,0.166666667,2.806841957,138692.468,0.2911391,58.144522,0.078756003,0.26620201
KARNATAKA,Ramanagara,0.169296,Low,0.209145123,0.06723769,0.137331372,0.299688188,0.168517254,0.166666667,0.083333333,56.71997674,37960129.73,0.04600274,12.419928,0.067075176,0.490893523,0.168517254,0.166666667,0.083333333,56.71997674,37960129.73,0.04600274,12.419928,0.067075176,0.490893523
JAMMU & KASHMIR,Anantnag,0.29334,Medium,0.472263099,0.000712331,0.115709193,0.659618478,0.232427274,0.166666667,0.25,1.248215635,39729.15807,0.04288032,9.711656,0.197353832,0.36125604,0.232427274,0.166666667,0.25,1.248215635,39729.15807,0.04288032,9.711656,0.197353832,0.36125604
HARYANA,Kaithal,0.294301,Medium,0.555322723,0.002521655,0.10336866,0.489768506,0.405638916,0.25,0.166666667,3.946810451,254713.8707,0.03556644,9.21627,0.077479,0.348038358,0.405638916,0.25,0.166666667,3.946810451,254713.8707,0.03556644,9.21627,0.077479,0.348038358
MAHARASHTRA,Gadchiroli,0.282911,Medium,0.39019687,0.000896684,0.340279341,0.406985642,0.277817294,0.166666667,0.166666667,1.511906365,69367.0128,0.1167834,29.965541,0.178342352,0.544518716,0.277817294,0.166666667,0.166666667,1.511906365,69367.0128,0.1167834,29.965541,0.178342352,0.544518716
ASSAM,Golaghat,0.333967,High,0.470001265,0.113018139,0.287733858,0.461854297,0.228892584,0.166666667,0.25,179.8274529,5785136.693,0.10365628,24.435699,0.139394201,0.449839158,0.228892584,0.166666667,0.25,179.8274529,5785136.693,0.10365628,24.435699,0.139394201,0.449839158
MADHYA PRADESH,Shahdol,0.3692,High,0.365281524,0.001446535,0.605616476,0.59723846,0.238880725,0.166666667,0.166666667,2.310747284,149285.0458,0.22021077,50.837692,0.236614534,0.462502685,0.238880725,0.166666667,0.166666667,2.310747284,149285.0458,0.22021077,50.837692,0.236614534,0.462502685
JHARKHAND,Saraikela-Kharsawan,0.350529,High,0.273300079,0.000910655,0.661520506,0.595108849,,,,,,,,0.189147801,0.403782524,0.225365849,0.083333333,0.166666667,1.549568488,59483.7824,0.24342539,54.964988,0.189147801,0.403782524
KARNATAKA,Gadag,0.244438,Low,0.291807657,0.024068926,0.346146356,0.331679396,0.25428865,0.083333333,0.166666667,38.12081775,1417861.326,0.12007801,30.235731,0.067887504,0.465654677,0.25428865,0.083333333,0.166666667,38.12081775,1417861.326,0.12007801,30.235731,0.067887504,0.465654677
TAMIL NADU,Karur,0.258587,Medium,0.490345322,0.131815032,0.0824829,0.222611613,0.304095194,0.25,0.166666667,180.0361028,27109724.24,0.02754941,7.549765,0.032683165,0.510381938,0.304095194,0.25,0.166666667,180.0361028,27109724.24,0.02754941,7.549765,0.032683165,0.510381938
HARYANA,Rohtak,0.193295,Low,0.25983065,0.001723795,0.119844287,0.47974707,0.20431644,0.083333333,0.166666667,2.637657465,241657.4817,0.0429489,10.329952,0.053729537,0.32601366,0.20431644,0.083333333,0.166666667,2.637657465,241657.4817,0.0429489,10.329952,0.053729537,0.32601366
CHANDIGARH,Chandigarh,0.282239,Medium,0.616401661,0.0013534,0.052306151,0.353892075,0.327450915,0.25,0.25,2.370498476,1922.983758,0.0196646,4.439672,0.017250462,0.382903975,0.327450915,0.25,0.25,2.370498476,1922.983758,0.0196646,4.439672,0.017250462,0.382903975
MADHYA PRADESH,Mandla,0.31313,Medium,0.208782183,0.001281933,0.663628814,0.492192094,0.167950067,0.166666667,0.083333333,1.951830766,207537.2428,0.24703549,54.601423,0.222285419,0.530520758,0.167950067,0.166666667,0.083333333,1.951830766,207537.2428,0.24703549,54.601423,0.222285419,0.530520758
JHARKHAND,Chatra,0.443076,High,0.474516415,0.001050746,0.729066128,0.629770353,0.235948654,0.166666667,0.25,1.789338994,54980.64049,0.27982769,58.365707,0.193873539,0.381336023,0.235948654,0.166666667,0.25,1.789338994,54980.64049,0.27982769,58.365707,0.193873539,0.381336023
HARYANA,Palwal,0.285154,Medium,0.364793757,0.001729466,0.286369684,0.569673032,0.238118466,0.166666667,0.166666667,2.84002245,109297.1588,0.10430929,24.10344,0.088836951,0.296883691,0.238118466,0.166666667,0.166666667,2.84002245,109297.1588,0.10430929,24.10344,0.088836951,0.296883691
ASSAM,Lakhimpur,0.323601,High,0.384032329,0.101472845,0.349908061,0.508963779,0.224773783,0.083333333,0.25,167.6062251,983996.6834,0.12713146,29.470809,0.140540063,0.412608899,0.224773783,0.083333333,0.25,167.6062251,983996.6834,0.12713146,29.470809,0.140540063,0.412608899
ODISHA,Sambalpur,0.255427,Medium,0.239316704,0.00051816,0.414026218,0.453534863,0.172258179,0.083333333,0.166666667,0.833039834,102808.1678,0.14459792,35.943579,0.162315015,0.48587118,0.172258179,0.083333333,0.166666667,0.833039834,102808.1678,0.14459792,35.943579,0.162315015,0.48587118
RAJASTHAN,Sirohi,0.316218,High,0.323870241,0.000802254,0.534913616,0.459560962,0.478033979,0.083333333,0.083333333,1.323363588,90873.28573,0.2074668,42.46296,0.102800609,0.405105052,0.478033979,0.083333333,0.083333333,1.323363588,90873.28573,0.2074668,42.46296,0.102800609,0.405105052
CHHATTISGARH,Mahasamund,0.327102,High,0.415001165,0.000424673,0.461340931,0.44273414,0.142940933,0.166666667,0.25,0.655767095,117659.4401,0.15713085,40.787642,0.153432473,0.483425869,0.142940933,0.166666667,0.25,0.655767095,117659.4401,0.15713085,40.787642,0.153432473,0.483425869
JHARKHAND,Gumla,0.380588,High,0.4400633,0.001013942,0.58728537,0.529942804,0.312336433,0.083333333,0.25,1.569493317,163776.7973,0.21755416,48.543435,0.203447479,0.475518746,0.312336433,0.083333333,0.25,1.569493317,163776.7973,0.21755416,48.543435,0.203447479,0.475518746
MADHYA PRADESH,Jhabua,0.383543,High,0.260984303,0.00093056,0.927800496,0.400105393,0.336348854,0,0.166666667,1.481337977,129028.1324,0.3702986,71.529445,0.140949497,0.50253354,0.336348854,0,0.166666667,1.481337977,129028.1324,0.3702986,71.529445,0.140949497,0.50253354
KARNATAKA,Chamarajanagar,0.280424,Medium,0.410726239,0.051135306,0.272834984,0.371181903,0.309899656,0.166666667,0.166666667,44.8593352,27706996.5,0.09524255,23.758551,0.098242441,0.471882099,0.309899656,0.166666667,0.166666667,44.8593352,27706996.5,0.09524255,23.758551,0.098242441,0.471882099
MADHYA PRADESH,Panna,0.404482,High,0.52648176,0.000858405,0.572205166,0.512982943,0.360567573,0.25,0.166666667,1.245277729,208574.2696,0.21144944,47.400193,0.152840082,0.424977374,0.360567573,0.25,0.166666667,1.245277729,208574.2696,0.21144944,47.400193,0.152840082,0.424977374
ASSAM,Goalpara,0.339007,High,0.33189086,0.077883585,0.51141179,0.50347751,,,,125.4799822,2944507.104,0.19505473,41.231535,0.095416209,0.359630147,0.186699316,0.166666667,0.166666667,125.4799822,2944507.104,0.19505473,41.231535,0.095416209,0.359630147
JAMMU & KASHMIR,Baramula,0.191514,Low,0.209819364,0.00045792,0.108976836,0.604788372,0.299800463,0.083333333,0.083333333,,,0.03865058,9.486904,0.115313991,0.301774039,0.299800463,0.083333333,0.083333333,0.849388144,22793.0029,0.03865058,9.486904,0.115313991,0.301774039
BIHAR,Lakhisarai,0.327644,High,0.294994981,0.000689882,0.543281305,0.589349855,0.259269655,0.083333333,0.166666667,1.19245576,52346.08868,0.2067145,43.883319,0.124596368,0.326278434,0.259269655,0.083333333,0.166666667,1.19245576,52346.08868,0.2067145,43.883319,0.124596368,0.326278434
HIMACHAL PRADESH,Mandi,0.24551,Low,0.401810501,0.000579925,0.092794382,0.543548875,0.295966546,0.166666667,0.166666667,0.96942288,79781.38185,0.03106255,8.457013,0.288581354,0.572798734,0.295966546,0.166666667,0.166666667,0.96942288,79781.38185,0.03106255,8.457013,0.288581354,0.572798734
PUNJAB,Moga,0.158412,Low,0.196480805,0.001550585,0.093780926,0.438736904,0.27895557,0.083333333,0.083333333,2.388719924,214624.9786,0.03303647,8.232845,0.054523945,0.360706445,0.27895557,0.083333333,0.083333333,2.388719924,214624.9786,0.03303647,8.232845,0.054523945,0.360706445
PUNJAB,Sahibzada Ajit Singh Nagar,0.219275,Low,0.401712373,0.002008057,0.060956214,0.419562906,,,,,,0.02342913,5.045535,0.039973739,0.357917734,0.295813196,0.166666667,0.166666667,3.150265444,214624.9786,0.02342913,5.045535,0.039973739,0.357917734
UTTAR PRADESH,Chitrakoot,0.393072,High,0.387458851,0.000453434,0.739047554,0.483906365,,,,0.784414226,62246.60487,0.27454347,60.892912,0.112513487,0.397484194,0.273538441,0.166666667,0.166666667,0.784414226,62246.60487,0.27454347,60.892912,0.112513487,0.397484194
KARNATAKA,Bangalore Rural,0.220408,Low,0.3584717,0.051616661,0.125544956,0.337685936,,,,49.91752125,24786476.54,0.04242649,11.29948,0.070542313,0.464103669,0.228238642,0.166666667,0.166666667,49.91752125,24786476.54,0.04242649,11.29948,0.070542313,0.464103669
ODISHA,Rayagada,0.297515,Medium,0.113805576,0.000522127,0.67666469,0.589240241,0.14975449,0.083333333,0.083333333,0.875097171,78484.42167,0.25994397,54.140727,0.247240707,0.482608422,0.14975449,0.083333333,0.083333333,0.875097171,78484.42167,0.25994397,54.140727,0.247240707,0.482608422
HARYANA,Kurukshetra,0.21761,Low,0.384331811,0.001807198,0.060521477,0.45007815,0.312061491,0.25,0.083333333,2.661642739,320455.0649,0.02133192,5.377358,0.052740099,0.349119633,0.312061491,0.25,0.083333333,2.661642739,320455.0649,0.02133192,5.377358,0.052740099,0.349119633
ODISHA,Nayagarh,0.334851,High,0.519534667,0.000569153,0.285479948,0.543342604,0.176071591,0.25,0.25,0.954153532,77954.77743,0.10173474,24.456429,0.118984533,0.356914132,0.176071591,0.25,0.25,0.954153532,77954.77743,0.10173474,24.456429,0.118984533,0.356914132
HARYANA,Jhajjar,0.216357,Low,0.366206451,0.001657055,0.046212666,0.50811761,0.240326159,0.166666667,0.166666667,2.641109923,163065.858,0.01607464,4.190984,0.08355236,0.340705652,0.240326159,0.166666667,0.166666667,2.641109923,163065.858,0.01607464,4.190984,0.08355236,0.340705652
ASSAM,Morigaon,0.291964,Medium,0.22555036,0.058801206,0.497549068,0.492890094,0.150744765,0.083333333,0.166666667,,,0.18200057,41.593654,0.094190342,0.366763698,0.150744765,0.083333333,0.166666667,95.13405505,1970155.324,0.18200057,41.593654,0.094190342,0.366763698
ASSAM,Karbi Anglong,0.455223,High,0.684271567,0.040138469,0.52001892,0.504592605,0.520334604,0.083333333,0.333333333,65.46081187,1013565.197,0.19148774,43.222873,0.128576104,0.400957636,0.520334604,0.083333333,0.333333333,65.46081187,1013565.197,0.19148774,43.222873,0.128576104,0.400957636
UTTARAKHAND,Nainital,0.225689,Low,0.355132979,0.000287074,0.139399918,0.443136628,0.396660424,0.166666667,0.083333333,0.508770768,61359.23836,0.050002,11.976403,0.08354974,0.394069799,0.396660424,0.166666667,0.083333333,0.508770768,61359.23836,0.050002,11.976403,0.08354974,0.394069799
PUDUCHERRY,Puducherry,0.283446,Medium,0.325977335,0.408920826,0.028231353,0.400439804,0.307687466,0.083333333,0.166666667,,,0.00989599,2.618858,0.034236953,0.366314879,0.307687466,0.083333333,0.166666667,678.8939096,1337907.619,0.00989599,2.618858,0.034236953,0.366314879
ASSAM,Baksa,0.265982,Medium,0.309481268,0.042833799,0.298741871,0.481795791,0.151678627,0.166666667,0.166666667,66.44923011,3413748.734,0.10515818,25.831161,0.135209326,0.428130411,0.151678627,0.166666667,0.166666667,66.44923011,3413748.734,0.10515818,25.831161,0.135209326,0.428130411
JHARKHAND,Ramgarh,0.262947,Medium,0.250888789,0.000535108,0.374945968,0.541770623,0.190342507,0.083333333,0.166666667,0.944593215,45631.3909,0.13349167,32.085814,0.095859362,0.32874538,0.190342507,0.083333333,0.166666667,0.944593215,45631.3909,0.13349167,32.085814,0.095859362,0.32874538
HARYANA,Fatehabad,0.273401,Medium,0.505811632,0.001533358,0.112326349,0.452680892,0.328265239,0.25,0.166666667,2.322159635,240614.7567,0.039243,9.885802,0.087923602,0.39180328,0.328265239,0.25,0.166666667,2.322159635,240614.7567,0.039243,9.885802,0.087923602,0.39180328
ASSAM,Darrang,0.446555,High,0.656435644,0.049582231,0.513621853,0.506677684,0.216374818,0.25,0.333333333,79.08976548,2448769.049,0.19091607,42.354756,0.089808293,0.349857835,0.216374818,0.25,0.333333333,79.08976548,2448769.049,0.19091607,42.354756,0.089808293,0.349857835
HARYANA,Mahendragarh,0.233354,Low,0.376251253,0.001375737,0.070170864,0.558529636,0.429663101,0.166666667,0.083333333,2.122068655,197874.6441,0.02375008,6.391425,0.136843772,0.367192719,0.429663101,0.166666667,0.083333333,2.122068655,197874.6441,0.02375008,6.391425,0.136843772,0.367192719
PUNJAB,Muktsar,0.264422,Medium,0.495503138,0.001990712,0.107943526,0.423415171,0.312155594,0.25,0.166666667,3.099195713,229852.4376,0.03862615,9.333784,0.053355376,0.371801183,0.312155594,0.25,0.166666667,3.099195713,229852.4376,0.03862615,9.333784,0.053355376,0.371801183
JHARKHAND,Pakur,0.440328,High,0.44410346,0.001052528,0.833065356,0.509082507,0.188420674,0.166666667,0.25,1.703453333,115940.0499,0.32222743,66.193179,0.169439441,0.449327093,0.188420674,0.166666667,0.25,1.703453333,115940.0499,0.32222743,66.193179,0.169439441,0.449327093
HARYANA,Rewari,0.304015,Medium,0.598306938,0.000988175,0.085012655,0.487383916,0.299173307,0.25,0.25,1.637243442,87867.42975,0.02919851,7.622877,0.097195257,0.375113847,0.299173307,0.25,0.25,1.637243442,87867.42975,0.02919851,7.622877,0.097195257,0.375113847
NCT OF DELHI,North,0.273957,Medium,0.379693734,0.000981564,0.317672751,0.409339815,,,,,,,,0.014485719,0.333843856,0.26140347,0.166666667,0.166666667,1.408736477,237089.6268,0.11379286,27.081936,0.014485719,0.333843856
ASSAM,Kokrajhar,0.299942,Medium,0.31679728,0.04362968,0.425187285,0.479059563,0.293341294,0.083333333,0.166666667,71.12593932,1114166.052,0.15424829,35.815265,0.099218614,0.384528069,0.293341294,0.083333333,0.166666667,71.12593932,1114166.052,0.15424829,35.815265,0.099218614,0.384528069
TRIPURA,South Tripura,0.242042,Low,0.328670161,0.001710425,0.221087338,0.475384822,0.181666154,0.166666667,0.166666667,2.896608234,48729.39356,0.07742575,19.240943,0.123730452,0.418772353,0.181666154,0.166666667,0.166666667,2.896608234,48729.39356,0.07742575,19.240943,0.123730452,0.418772353
UTTAR PRADESH,Mahoba,0.302865,Medium,0.323290671,0.000325587,0.456248346,0.503796347,0.173259333,0.166666667,0.166666667,0.493012644,116155.6272,0.16201825,39.082175,0.126677306,0.399192655,0.173259333,0.166666667,0.166666667,0.493012644,116155.6272,0.16201825,39.082175,0.126677306,0.399192655
